u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,maxspeed,access,ref,bridge,width,tunnel
2235206835,2242249982,0,416519537,False,Road 3,residential,False,145.393,"LINESTRING (72.9077065 19.0676334, 72.9073093 19.0663809)",,,,,,,,
2235206835,1366938348,0,"[416519537, 122289543]",False,"['Road 2', 'Road 3']",residential,True,293.847,"LINESTRING (72.9077065 19.0676334, 72.9079236 19.0683774, 72.9079349 19.0684548, 72.9079097 19.068518, 72.907866 19.068564, 72.9074367 19.0686963, 72.9061928 19.0690797)",,,,,,,,
2235210217,1366938274,0,122289544,False,Road 4,residential,False,236.746,"LINESTRING (72.9049842 19.0664519, 72.905391 19.066279, 72.9056669 19.0661993, 72.9071188 19.0657801)",,,,,,,,
2235210217,4357289671,0,122289544,False,Road 4,residential,True,144.365,"LINESTRING (72.9049842 19.0664519, 72.9041223 19.0668181, 72.9040522 19.0668479, 72.9037313 19.0669842)",,,,,,,,
2235210217,2235210219,0,213883807,False,,residential,True,70.166,"LINESTRING (72.9049842 19.0664519, 72.9050053 19.066491, 72.9052593 19.0670268)",,,,,,,,
2235210219,2235206832,0,206386633,False,,residential,False,313.844,"LINESTRING (72.9052593 19.0670268, 72.905869 19.0667766, 72.9066928 19.0664386, 72.9071102 19.0677249)",,,,,,,,
2235210219,2163950393,0,206386633,False,,residential,True,78.616,"LINESTRING (72.9052593 19.0670268, 72.9049912 19.0671386, 72.9045749 19.0673122)",,,,,,,,
2235210219,2235210217,0,213883807,False,,residential,False,70.166,"LINESTRING (72.9052593 19.0670268, 72.9050053 19.066491, 72.9049842 19.0664519)",,,,,,,,
2238493937,4357289671,0,437950433,False,,residential,True,62.521,"LINESTRING (72.9034822 19.0664736, 72.9037313 19.0669842)",,,,,,,,
2238493937,4357289674,0,"[437950434, 214274307]",False,,residential,"[False, True]",307.414,"LINESTRING (72.9034822 19.0664736, 72.903856 19.0662919, 72.9051026 19.0657239, 72.9052875 19.0656261, 72.9052084 19.0651477, 72.904813 19.0651178)",,,,,,,,
2238493937,11064895804,0,437950432,False,,residential,False,69.403,"LINESTRING (72.9034822 19.0664736, 72.9033105 19.0665306, 72.903186 19.0662099, 72.903143 19.0661071)",,,,,,,,
2238597919,6573759453,0,1240182699,True,Sion Panvel Highway,trunk,False,23.899,"LINESTRING (72.9005747 19.0522774, 72.9007891 19.0522058)",4,,,,,,,
2238597919,245664662,0,1240182700,True,Dayanand Saraswati Marg (Central Avenue Road),secondary,False,20.348999999999997,"LINESTRING (72.9005747 19.0522774, 72.9005527 19.0521888, 72.9005347 19.0520984)",2,,,yes,,,,
2238597924,6573759453,0,700026005,True,,secondary_link,False,36.315,"LINESTRING (72.9007882 19.0525232, 72.9007532 19.0522859, 72.9007891 19.0522058)",2,,,,,,,
2238597924,1643264260,0,1124100701,True,,secondary,False,95.475,"LINESTRING (72.9007882 19.0525232, 72.9006278 19.0524543, 72.9005011 19.0524273, 72.9003761 19.0524476, 72.900203 19.052514, 72.9000763 19.0525919, 72.8999913 19.0526941)",,,,,,,,
2238597924,2238597919,0,1240182700,True,Dayanand Saraswati Marg (Central Avenue Road),secondary,False,35.443,"LINESTRING (72.9007882 19.0525232, 72.9007198 19.0524448, 72.90067 19.0524, 72.9006092 19.0523223, 72.9005747 19.0522774)",2,,,yes,,,,
2242249982,6431435287,0,214749494,False,,residential,True,103.85,"LINESTRING (72.9073093 19.0663809, 72.9082389 19.0660642)",,,,,,,,
2242249982,1366938274,0,416519537,False,Road 3,residential,False,69.741,"LINESTRING (72.9073093 19.0663809, 72.9071188 19.0657801)",,,,,,,,
2242249982,2235206835,0,416519537,False,Road 3,residential,True,145.393,"LINESTRING (72.9073093 19.0663809, 72.9077065 19.0676334)",,,,,,,,
2242249986,6431435287,0,214749494,False,,residential,False,128.464,"LINESTRING (72.9093334 19.0659921, 72.9092985 19.065984, 72.9091301 19.065837, 72.9090877 19.0658016, 72.9090309 19.0657917, 72.9082389 19.0660642)",,,,,,,,
2246471647,1654348910,0,22854860,True,S G Barve Marg (C S T Road),secondary,False,107.424,"LINESTRING (72.8850696 19.0599369, 72.8844858 19.0607299)",,,,,,,,
2246471647,10207397924,0,215242003,False,Kamgar Nagar Road,tertiary,True,14.173,"LINESTRING (72.8850696 19.0599369, 72.8851781 19.0600126)",,,,,,,,
2246471649,4357309667,0,215242012,False,,residential,True,44.391,"LINESTRING (72.8861026 19.0601797, 72.8862763 19.0598158)",,,,,,,,
2246471649,10923992391,0,215242087,False,,residential,True,55.867,"LINESTRING (72.8861026 19.0601797, 72.8865255 19.0604841)",,,,,,,,
2246471649,2246471656,0,215242012,False,,residential,False,49.394,"LINESTRING (72.8861026 19.0601797, 72.8859707 19.0604559, 72.8859093 19.0605846)",,,,,,,,
2246471656,10923992390,0,215242003,False,Kamgar Nagar Road,tertiary,True,43.689,"LINESTRING (72.8859093 19.0605846, 72.8862285 19.0608363)",,,,,,,,
2246471656,4357309669,0,215242003,False,Kamgar Nagar Road,tertiary,False,45.199,"LINESTRING (72.8859093 19.0605846, 72.8857673 19.0604236, 72.8855997 19.0603067)",,,,,,,,
2246471656,6569435666,0,215242012,False,,residential,False,87.06800000000001,"LINESTRING (72.8859093 19.0605846, 72.8858723 19.0606621, 72.8854319 19.0612224)",,,,,,,,
2246471656,2246471649,0,215242012,False,,residential,True,49.394,"LINESTRING (72.8859093 19.0605846, 72.8859707 19.0604559, 72.8861026 19.0601797)",,,,,,,,
2246471663,6571926777,0,120517007,False,Prakash Thorat Marg,residential,False,269.875,"LINESTRING (72.9051425 19.0609834, 72.9063104 19.0604171, 72.9066491 19.0602529, 72.9072234 19.0601589, 72.9075127 19.0601236)",,,,,,,,
2246471663,1366900438,0,120517007,False,Prakash Thorat Marg,residential,True,236.258,"LINESTRING (72.9051425 19.0609834, 72.9044683 19.0613038, 72.903487 19.0617295, 72.9031195 19.0619089)",,,,,,,,
2246471663,2246471719,0,215242062,False,,living_street,True,138.145,"LINESTRING (72.9051425 19.0609834, 72.9052788 19.0616413, 72.9053463 19.0622097)",,,,,,,,
2246471666,10923992391,0,215242087,False,,residential,False,91.02000000000001,"LINESTRING (72.8871793 19.0610206, 72.8866022 19.0605393, 72.8865255 19.0604841)",,,,,,,,
2246471668,2246471679,0,215242158,False,,residential,False,58.225,"LINESTRING (72.8859622 19.06114, 72.8863847 19.0614787)",,,,,,,,
2246471679,6586250295,0,215242158,False,,residential,False,34.945,"LINESTRING (72.8863847 19.0614787, 72.8866358 19.0616847)",,,,,,,,
2246471679,2246471668,0,215242158,False,,residential,True,58.225,"LINESTRING (72.8863847 19.0614787, 72.8859622 19.06114)",,,,,,,,
2246471679,2246471699,0,215242169,False,,residential,True,41.628,"LINESTRING (72.8863847 19.0614787, 72.8861337 19.0617683)",,,,,,,,
2246471679,10923992389,0,1175603772,False,,residential,False,44.358,"LINESTRING (72.8863847 19.0614787, 72.8866457 19.0611652)",,,,,,,,
2246471681,2246471704,0,293080968,False,,residential,True,34.046,"LINESTRING (72.907015 19.0615776, 72.9070651 19.0618801)",,,,,,,,
2246471681,6571926778,0,120518831,False,P.L. Lokhande Marg,secondary,False,101.47800000000001,"LINESTRING (72.907015 19.0615776, 72.9072261 19.0615199, 72.907895 19.0613369, 72.9079425 19.0613239)",,,,,,,,
2246471681,5911636868,0,120518831,False,P.L. Lokhande Marg,secondary,True,131.798,"LINESTRING (72.907015 19.0615776, 72.9058872 19.0620052, 72.9058511 19.0620189)",,,,,,,,
2246471684,6569435666,0,215242012,False,,residential,True,27.161,"LINESTRING (72.8853039 19.0614346, 72.8854319 19.0612224)",,,,,,,,
2246471699,2246471679,0,215242169,False,,residential,False,41.628,"LINESTRING (72.8861337 19.0617683, 72.8863847 19.0614787)",,,,,,,,
2246471699,6586250296,0,215242169,False,,residential,True,34.068,"LINESTRING (72.8861337 19.0617683, 72.8863832 19.0619639)",,,,,,,,
2246471699,6569435666,0,699576926,False,,residential,False,95.524,"LINESTRING (72.8861337 19.0617683, 72.8854319 19.0612224)",,,,,,,,
2246471704,2246471681,0,293080968,False,,residential,False,34.046,"LINESTRING (72.9070651 19.0618801, 72.907015 19.0615776)",,,,,,,,
2246471704,2246471722,0,215242171,False,,residential,False,162.21099999999998,"LINESTRING (72.9070651 19.0618801, 72.9072993 19.0618239, 72.9074182 19.0617914, 72.9077286 19.0617065, 72.9077854 19.0617065, 72.9078279 19.0617233, 72.9079024 19.0618105, 72.9080444 19.062062, 72.9081945 19.0623417)",,,,,,,,
2246471704,2246471766,0,293080968,False,,residential,True,107.36,"LINESTRING (72.9070651 19.0618801, 72.9071331 19.0620534, 72.9073206 19.0625717, 72.9073233 19.0628046)",,,,,,,,
2246471719,3204161922,0,120518831,False,P.L. Lokhande Marg,secondary,False,22.615,"LINESTRING (72.9053463 19.0622097, 72.9055464 19.0621349)",,,,,,,,
2246471719,5911635635,0,120518831,False,P.L. Lokhande Marg,secondary,True,199.749,"LINESTRING (72.9053463 19.0622097, 72.904571 19.0625325, 72.9036062 19.0629322)",,,,,,,,
2246471719,2246471663,0,215242062,False,,living_street,False,138.145,"LINESTRING (72.9053463 19.0622097, 72.9052788 19.0616413, 72.9051425 19.0609834)",,,,,,,,
2246471722,2246471704,0,215242171,False,,residential,True,162.211,"LINESTRING (72.9081945 19.0623417, 72.9080444 19.062062, 72.9079024 19.0618105, 72.9078279 19.0617233, 72.9077854 19.0617065, 72.9077286 19.0617065, 72.9074182 19.0617914, 72.9072993 19.0618239, 72.9070651 19.0618801)",,,,,,,,
2246471724,2246471734,0,215242169,False,,residential,True,28.394,"LINESTRING (72.8868256 19.0623417, 72.8869941 19.0625413)",,,,,,,,
2246471724,6567709173,0,699403973,False,,residential,True,41.101,"LINESTRING (72.8868256 19.0623417, 72.8870651 19.0620495)",,,,,,,,
2246471724,6586250296,0,215242169,False,,residential,False,62.743,"LINESTRING (72.8868256 19.0623417, 72.8866535 19.0621758, 72.8863832 19.0619639)",,,,,,,,
2246471728,7380517080,0,122303819,True,Mother Dairy Road,secondary,False,32.015,"LINESTRING (72.8838912 19.0623588, 72.8841303 19.0625372)",,,,,,,,
2246471728,10882788623,0,215241985,False,Mavla Maratha Road,residential,False,9.822,"LINESTRING (72.8838912 19.0623588, 72.883939 19.0622829)",,,,,,,,
2246471728,2246471776,0,215241985,False,Mavla Maratha Road,residential,True,114.566,"LINESTRING (72.8838912 19.0623588, 72.8833074 19.0632289)",,,,,,,,
2246471734,2246471724,0,215242169,False,,residential,False,28.394,"LINESTRING (72.8869941 19.0625413, 72.8868256 19.0623417)",,,,,,,,
2246471734,6567709171,0,699403972,False,,residential,True,40.258,"LINESTRING (72.8869941 19.0625413, 72.8872863 19.0623072)",,,,,,,,
2246471734,2246471753,0,215242169,False,,residential,True,115.50300000000001,"LINESTRING (72.8869941 19.0625413, 72.887379 19.0630761, 72.8877355 19.0628759)",,,,,,,,
2246471739,2246471818,0,215241980,False,Dhamma Kutti Marg,residential,False,144.44500000000002,"LINESTRING (72.885792 19.0625778, 72.8861893 19.0629185, 72.8865404 19.0632242, 72.8868056 19.0634551)",,,,,,,,
2246471739,2246471755,0,215241988,False,PV Marg,residential,True,50.866,"LINESTRING (72.885792 19.0625778, 72.8855763 19.06272, 72.8854326 19.0628787)",,,,,,,,
2246471739,9179231582,0,993556074,False,,residential,True,39.699,"LINESTRING (72.885792 19.0625778, 72.8858722 19.0625011, 72.8860084 19.0624159, 72.8861037 19.0623863)",,,,,,,,
2246471748,1367093082,0,122303828,False,Shell Colony Road,tertiary,False,59.156,"LINESTRING (72.89272 19.0628236, 72.8922918 19.0624783)",,,,,,,,
2246471748,1367093105,0,122303828,False,Shell Colony Road,tertiary,True,47.181,"LINESTRING (72.89272 19.0628236, 72.8930443 19.063117)",,,,,,,,
2246471748,2246471861,0,215242144,False,,residential,False,227.81,"LINESTRING (72.89272 19.0628236, 72.8922176 19.0632046, 72.8920225 19.0633337, 72.8917582 19.0634561, 72.8914194 19.0635768, 72.8908288 19.0637812)",,,,,,,,
2246471753,2246471769,0,"[1336789933, 215242158]",False,,residential,"[False, True]",93.16900000000001,"LINESTRING (72.8877355 19.0628759, 72.8880291 19.0632539, 72.8880561 19.0632581, 72.8880813 19.0632493, 72.8883398 19.0630462)",,,,,,,,
2246471753,6567709171,0,215242158,False,,residential,True,78.922,"LINESTRING (72.8877355 19.0628759, 72.8873337 19.0623624, 72.8872863 19.0623072)",,,,,,,,
2246471753,2246471734,0,215242169,False,,residential,False,115.50300000000001,"LINESTRING (72.8877355 19.0628759, 72.887379 19.0630761, 72.8869941 19.0625413)",,,,,,,,
2246471755,10882788619,0,215241988,False,PV Marg,residential,True,50.867,"LINESTRING (72.8854326 19.0628787, 72.8851144 19.0632234)",,,,,,,,
2246471755,2246471739,0,215241988,False,PV Marg,residential,False,50.866,"LINESTRING (72.8854326 19.0628787, 72.8855763 19.06272, 72.885792 19.0625778)",,,,,,,,
2246471755,2246471854,0,215241996,False,Shree Harishwar Marg,residential,False,145.269,"LINESTRING (72.8854326 19.0628787, 72.8858787 19.0632481, 72.8862435 19.0635477, 72.8864744 19.0637373)",,,,,,,,
2246471766,2246471704,0,293080968,False,,residential,False,107.36,"LINESTRING (72.9073233 19.0628046, 72.9073206 19.0625717, 72.9071331 19.0620534, 72.9070651 19.0618801)",,,,,,,,
2246471769,6567709172,0,215242003,False,Kamgar Nagar Road,tertiary,False,134.933,"LINESTRING (72.8883398 19.0630462, 72.8876159 19.062044)",,,,,,,,
2246471769,2246471825,0,215242003,False,Kamgar Nagar Road,tertiary,True,58.463,"LINESTRING (72.8883398 19.0630462, 72.8886654 19.0634725)",,,,,,,,
2246471769,2246471753,0,"[1336789933, 215242158]",False,,residential,"[False, True]",93.16900000000001,"LINESTRING (72.8883398 19.0630462, 72.8880813 19.0632493, 72.8880561 19.0632581, 72.8880291 19.0632539, 72.8877355 19.0628759)",,,,,,,,
2246471776,2246471728,0,215241985,False,Mavla Maratha Road,residential,False,114.566,"LINESTRING (72.8833074 19.0632289, 72.8838912 19.0623588)",,,,,,,,
2246471776,4264430277,0,215242133,False,,residential,False,203.17600000000002,"LINESTRING (72.8833074 19.0632289, 72.8831014 19.0631558, 72.8821698 19.0645147)",,,,,,,,
2246471776,12330461932,0,215242133,False,,residential,True,26.378999999999998,"LINESTRING (72.8833074 19.0632289, 72.8834846 19.0632933, 72.883542 19.0633132)",,,,,,,,
2246471784,2439202967,0,293083580,True,Eastern Freeway,motorway,False,21.977,"LINESTRING (72.914547 19.0632943, 72.9146392 19.0634717)",2,,40,,,,,
2246471784,10824774388,0,969726836,True,Jeejabai Bhosale Marg,trunk,False,40.916,"LINESTRING (72.914547 19.0632943, 72.9149102 19.0631618)",3,,,,GMLR,,,
2246471784,6583578109,0,1053255585,False,,trunk_link,True,23.853,"LINESTRING (72.914547 19.0632943, 72.9144439 19.0631032)",,,,,,,,
2246471818,2246471739,0,215241980,False,Dhamma Kutti Marg,residential,True,144.445,"LINESTRING (72.8868056 19.0634551, 72.8865404 19.0632242, 72.8861893 19.0629185, 72.885792 19.0625778)",,,,,,,,
2246471822,1351234053,0,120518831,False,P.L. Lokhande Marg,secondary,False,28.521,"LINESTRING (72.9022867 19.0634882, 72.9025325 19.0633795)",,,,,,,,
2246471822,4357289633,0,120518831,False,P.L. Lokhande Marg,secondary,True,55.422,"LINESTRING (72.9022867 19.0634882, 72.9018023 19.0636852)",,,,,,,,
2246471822,10266957921,0,215242140,False,,residential,False,177.22899999999998,"LINESTRING (72.9022867 19.0634882, 72.9023849 19.0637724, 72.9025403 19.0640091, 72.9025818 19.0640598, 72.9026502 19.0641003, 72.9027515 19.0641158, 72.903135 19.0640237, 72.9035571 19.0639542)",,,,,,,,
2246471824,4462480898,0,120517007,False,Prakash Thorat Marg,residential,False,59.431000000000004,"LINESTRING (72.8997922 19.0634616, 72.9001881 19.0632769, 72.9002978 19.0632223)",,,,,,,,
2246471824,2246961187,0,120517007,False,Prakash Thorat Marg,residential,True,115.05,"LINESTRING (72.8997922 19.0634616, 72.898833 19.0638363, 72.8988517 19.063887)",,,,,,,,
2246471824,4357289627,0,215242095,False,,residential,True,63.025000000000006,"LINESTRING (72.8997922 19.0634616, 72.8999465 19.0638341, 72.8997952 19.0639199)",,,,,,,,
2246471825,2246471769,0,215242003,False,Kamgar Nagar Road,tertiary,False,58.463,"LINESTRING (72.8886654 19.0634725, 72.8883398 19.0630462)",,,,,,,,
2246471825,2246471918,0,215242003,False,Kamgar Nagar Road,tertiary,True,121.816,"LINESTRING (72.8886654 19.0634725, 72.8893439 19.0643607)",,,,,,,,
2246471825,1366857603,0,235856026,False,Kamgar Nagar Road,residential,True,213.41899999999998,"LINESTRING (72.8886654 19.0634725, 72.8885127 19.0635574, 72.8883764 19.0636331, 72.8883102 19.0636699, 72.8882143 19.0637232, 72.8881219 19.0637745, 72.8880638 19.0638069, 72.8879569 19.0638567, 72.887855 19.0639228, 72.8875968 19.0640662, 72.887957 19.0647313)",,,,,,,,
2246471836,1367093181,0,427199215,False,,residential,False,99.508,"LINESTRING (72.884206 19.0635843, 72.8838225 19.0644025)",,,,,,,,
2246471836,4264430257,0,427199215,False,,residential,True,86.454,"LINESTRING (72.884206 19.0635843, 72.8845338 19.0628712)",,,,,,,,
2246471836,12330461932,0,215242133,False,,residential,False,76.018,"LINESTRING (72.884206 19.0635843, 72.8838102 19.0634246, 72.883542 19.0633132)",,,,,,,,
2246471844,2246471936,0,215242072,False,,residential,False,148.014,"LINESTRING (72.9039591 19.0636105, 72.9039225 19.0637153, 72.9038924 19.0638013, 72.9038562 19.063905, 72.9038419 19.0640066, 72.9038269 19.0641139, 72.9038149 19.0641992, 72.9037697 19.0642395, 72.9037112 19.0642528, 72.9035845 19.0642816, 72.903539 19.0643112, 72.9035019 19.0643746, 72.9035059 19.0644704, 72.9035116 19.0646053, 72.9035171 19.0647351)",,,,,,,,
2246471844,4357289668,0,437950431,False,,residential,False,45.198,"LINESTRING (72.9039591 19.0636105, 72.9039346 19.0635174, 72.9039105 19.0634255, 72.9038817 19.0633157, 72.9038555 19.063216)",,,,,,,,
2246471844,2246471852,0,1211216816,False,,residential,True,44.493,"LINESTRING (72.9039591 19.0636105, 72.9040105 19.0636385, 72.9041469 19.0637099, 72.9042488 19.0637353, 72.9043515 19.0637338)",,,,permissive,,,,
2246471852,4357289660,0,437950429,False,,residential,False,95.053,"LINESTRING (72.9043515 19.0637338, 72.9045114 19.0638871, 72.9047249 19.0640441, 72.9048264 19.0644158)",,,,,,,,
2246471852,4357289668,0,626185300,False,,residential,True,282.26599999999996,"LINESTRING (72.9043515 19.0637338, 72.9044282 19.0637114, 72.904547 19.0636654, 72.9046954 19.0636079, 72.9048107 19.0635633, 72.9049627 19.0635044, 72.9050116 19.0634855, 72.9050994 19.0634357, 72.905137 19.0633787, 72.905152 19.0632602, 72.905004 19.0628476, 72.9045866 19.0629924, 72.9040883 19.0631653, 72.9038555 19.063216)",,,,,,,,
2246471852,2246471844,0,1211216816,False,,residential,False,44.493,"LINESTRING (72.9043515 19.0637338, 72.9042488 19.0637353, 72.9041469 19.0637099, 72.9040105 19.0636385, 72.9039591 19.0636105)",,,,permissive,,,,
2246471854,2246471755,0,215241996,False,Shree Harishwar Marg,residential,True,145.269,"LINESTRING (72.8864744 19.0637373, 72.8862435 19.0635477, 72.8858787 19.0632481, 72.8854326 19.0628787)",,,,,,,,
2246471860,1367093170,0,122303821,False,Road No 1,residential,False,119.078,"LINESTRING (72.8921459 19.0637767, 72.8916193 19.0639864, 72.8910922 19.0641696)",,,,,,,,
2246471860,1367093105,0,122303821,False,Road No 1,residential,True,119.65299999999999,"LINESTRING (72.8921459 19.0637767, 72.8923945 19.063617, 72.8930443 19.063117)",,,,,,,,
2246471860,1367093218,0,215242081,False,,residential,False,133.292,"LINESTRING (72.8921459 19.0637767, 72.8923307 19.0644829, 72.8924794 19.0649327)",,,,,,,,
2246471861,1367093122,0,437953652,False,,residential,False,48.052,"LINESTRING (72.8908288 19.0637812, 72.8905615 19.0634306)",,,,,,,,
2246471861,11038640722,0,437953652,False,,residential,True,27.984,"LINESTRING (72.8908288 19.0637812, 72.8909598 19.0640003)",,,,,,,,
2246471861,2246471748,0,215242144,False,,residential,True,227.80999999999997,"LINESTRING (72.8908288 19.0637812, 72.8914194 19.0635768, 72.8917582 19.0634561, 72.8920225 19.0633337, 72.8922176 19.0632046, 72.89272 19.0628236)",,,,,,,,
